opt_segment,RMR_MODEL_LOGIN_1_model_score1,prevention_rate,bad_rate,goods_actioned,accuracy,num_of_sessions_total,login22_score,datatype
LS_0120_pw_gray_AA,,0.75489225,0.049674995,0.065861131,0.374660182,2682879,150,ALL
LS_0120_pw_gray_AA,,0.747763971,0.049674995,0.064202052,0.378422304,2682879,155,ALL
LS_0120_pw_gray_AA,,0.741145927,0.049674995,0.062561799,0.38242696,2682879,160,ALL
LS_0120_pw_gray_AA,,0.734482862,0.049674995,0.061052154,0.386069534,2682879,165,ALL
LS_0120_pw_gray_AA,,0.728585149,0.049674995,0.059607226,0.389842417,2682879,170,ALL
LS_0120_pw_gray_AA,,0.722574884,0.049674995,0.058168965,0.393688652,2682879,175,ALL
LS_0120_pw_gray_AA,,0.717382496,0.049674995,0.056882492,0.397311281,2682879,180,ALL
LS_0120_pw_gray_AA,,0.712077556,0.049674995,0.055604256,0.400981962,2682879,185,ALL
LS_0120_pw_gray_AA,,0.706840146,0.049674995,0.054386813,0.404531342,2682879,190,ALL
LS_0120_pw_gray_AA,,0.702060448,0.049674995,0.053165449,0.408373924,2682879,195,ALL
LS_0120_pw_gray_AA,,0.697588391,0.049674995,0.052008015,0.412153266,2682879,200,ALL
LS_0120_pw_gray_AA,,0.693078816,0.049674995,0.050938439,0.41562088,2682879,205,ALL
LS_0120_pw_gray_AA,,0.688321628,0.049674995,0.04985788,0.41915998,2682879,210,ALL
LS_0120_pw_gray_AA,,0.683571943,0.049674995,0.048843998,0.422479757,2682879,215,ALL
LS_0120_pw_gray_AA,,0.679114893,0.049674995,0.047838745,0.425961398,2682879,220,ALL
LS_0120_pw_gray_AA,,0.675078036,0.049674995,0.046912328,0.429288519,2682879,225,ALL
LS_0120_pw_gray_AA,,0.671011165,0.049674995,0.045995324,0.432647789,2682879,230,ALL
LS_0120_pw_gray_AA,,0.667236929,0.049674995,0.045124602,0.435957524,2682879,235,ALL
LS_0120_pw_gray_AA,,0.663740321,0.049674995,0.044244466,0.439512282,2682879,240,ALL
LS_0120_pw_gray_AA,,0.65989105,0.049674995,0.043391785,0.442876063,2682879,245,ALL
LS_0120_pw_gray_AA,,0.65628189,0.049674995,0.042570482,0.446240344,2682879,250,ALL
LS_0120_pw_gray_AA,,0.65293535,0.049674995,0.041782518,0.449596222,2682879,255,ALL
LS_0120_pw_gray_AA,,0.649071073,0.049674995,0.041002398,0.45279335,2682879,260,ALL
LS_0120_pw_gray_AA,,0.645401885,0.049674995,0.040221493,0.456155237,2682879,265,ALL
LS_0120_pw_gray_AA,,0.642235428,0.049674995,0.039501382,0.459418695,2682879,270,ALL
LS_0120_pw_gray_AA,,0.638903896,0.049674995,0.038782055,0.462692974,2682879,275,ALL
LS_0120_pw_gray_AA,,0.635632391,0.049674995,0.038053708,0.466131819,2682879,280,ALL
LS_0120_pw_gray_AA,,0.632263341,0.049674995,0.037378702,0.469264441,2682879,285,ALL
LS_0120_pw_gray_AA,,0.629156912,0.049674995,0.036733897,0.472372765,2682879,290,ALL
LS_0120_pw_gray_AA,,0.625750345,0.049674995,0.036111448,0.47527997,2682879,295,ALL
LS_0120_pw_gray_AA,,0.622486344,0.049674995,0.03549802,0.47824934,2682879,300,ALL
LS_0120_pw_gray_AA,,0.619102287,0.049674995,0.034884984,0.481236731,2682879,305,ALL
LS_0120_pw_gray_AA,,0.61613092,0.049674995,0.034282146,0.484388181,2682879,310,ALL
LS_0120_pw_gray_AA,,0.613077015,0.049674995,0.03369382,0.487471064,2682879,315,ALL
LS_0120_pw_gray_AA,,0.610270725,0.049674995,0.033127066,0.490563534,2682879,320,ALL
LS_0120_pw_gray_AA,,0.607389399,0.049674995,0.032585414,0.49350111,2682879,325,ALL
LS_0120_pw_gray_AA,,0.604568101,0.049674995,0.032049645,0.49648152,2682879,330,ALL
LS_0120_pw_gray_AA,,0.601971907,0.049674995,0.031516622,0.499598334,2682879,335,ALL
LS_0120_pw_gray_AA,,0.599038058,0.049674995,0.030951437,0.502900806,2682879,340,ALL
LS_0120_pw_gray_AA,,0.59643436,0.049674995,0.030430964,0.506051249,2682879,345,ALL
LS_0120_pw_gray_AA,,0.593553034,0.049674995,0.029928142,0.50900527,2682879,350,ALL
LS_0120_pw_gray_AA,,0.590634192,0.049674995,0.029428065,0.51198413,2682879,355,ALL
LS_0120_pw_gray_AA,,0.587752866,0.049674995,0.02893191,0.515010257,2682879,360,ALL
LS_0120_pw_gray_AA,,0.584856534,0.049674995,0.028441638,0.518044663,2682879,365,ALL
LS_0120_pw_gray_AA,,0.582110271,0.049674995,0.027994511,0.520825221,2682879,370,ALL
LS_0120_pw_gray_AA,,0.579258959,0.049674995,0.027512475,0.523933625,2682879,375,ALL
LS_0120_pw_gray_AA,,0.576520199,0.049674995,0.027026126,0.527199122,2682879,380,ALL
LS_0120_pw_gray_AA,,0.573863977,0.049674995,0.026566447,0.530322992,2682879,385,ALL
LS_0120_pw_gray_AA,,0.571380335,0.049674995,0.02612285,0.533435609,2682879,390,ALL
LS_0120_pw_gray_AA,,0.568994237,0.049674995,0.025686312,0.536586919,2682879,395,ALL
LS_0120_pw_gray_AA,,0.566375533,0.049674995,0.025278013,0.539423001,2682879,400,ALL
LS_0120_pw_gray_AA,,0.563779338,0.049674995,0.024857949,0.542443363,2682879,405,ALL
LS_0120_pw_gray_AA,,0.561295696,0.049674995,0.024438668,0.545567922,2682879,410,ALL
LS_0120_pw_gray_AA,,0.558661985,0.049674995,0.024038215,0.548496412,2682879,415,ALL
LS_0120_pw_gray_AA,,0.556088301,0.049674995,0.023667177,0.551203766,2682879,420,ALL
LS_0120_pw_gray_AA,,0.553574644,0.049674995,0.023272606,0.554240038,2682879,425,ALL
LS_0120_pw_gray_AA,,0.551106009,0.049674995,0.022887057,0.557261002,2682879,430,ALL
LS_0120_pw_gray_AA,,0.54865238,0.049674995,0.022493663,0.560435349,2682879,435,ALL
LS_0120_pw_gray_AA,,0.545786062,0.049674995,0.022108505,0.563397518,2682879,440,ALL
LS_0120_pw_gray_AA,,0.543572543,0.049674995,0.021729623,0.566647112,2682879,445,ALL
LS_0120_pw_gray_AA,,0.541178942,0.049674995,0.021339367,0.570010511,2682879,450,ALL
LS_0120_pw_gray_AA,,0.538357645,0.049674995,0.020980096,0.572888637,2682879,455,ALL
LS_0120_pw_gray_AA,,0.53554385,0.049674995,0.020627885,0.575746576,2682879,460,ALL
LS_0120_pw_gray_AA,,0.532835104,0.049674995,0.020285087,0.578598724,2682879,465,ALL
LS_0120_pw_gray_AA,,0.530291434,0.049674995,0.019938759,0.581627698,2682879,470,ALL
LS_0120_pw_gray_AA,,0.52789033,0.049674995,0.019604198,0.584638014,2682879,475,ALL
LS_0120_pw_gray_AA,,0.525001501,0.049674995,0.019269244,0.58748751,2682879,480,ALL
LS_0120_pw_gray_AA,,0.522285251,0.049674995,0.018927231,0.590567014,2682879,485,ALL
LS_0120_pw_gray_AA,,0.519441443,0.049674995,0.018598553,0.593479416,2682879,490,ALL
LS_0120_pw_gray_AA,,0.516545111,0.049674995,0.018267521,0.596459763,2682879,495,ALL
LS_0120_pw_gray_AA,,0.513993937,0.049674995,0.017971789,0.599193506,2682879,500,ALL
LS_0120_pw_gray_AA,,0.511180143,0.049674995,0.017649387,0.602218785,2682879,505,ALL
LS_0120_pw_gray_AA,,0.508208776,0.049674995,0.017339927,0.60505628,2682879,510,ALL
LS_0120_pw_gray_AA,,0.505094844,0.049674995,0.017027722,0.607925656,2682879,515,ALL
LS_0120_pw_gray_AA,,0.502213518,0.049674995,0.016737874,0.610650877,2682879,520,ALL
LS_0120_pw_gray_AA,,0.499107089,0.049674995,0.016447241,0.613336899,2682879,525,ALL
LS_0120_pw_gray_AA,,0.496150729,0.049674995,0.016156215,0.616158039,2682879,530,ALL
LS_0120_pw_gray_AA,,0.492811693,0.049674995,0.015872642,0.618745702,2682879,535,ALL
LS_0120_pw_gray_AA,,0.489645237,0.049674995,0.015569851,0.621764028,2682879,540,ALL
LS_0120_pw_gray_AA,,0.486501291,0.049674995,0.015310203,0.62420094,2682879,545,ALL
LS_0120_pw_gray_AA,,0.483057206,0.049674995,0.015053693,0.626495003,2682879,550,ALL
LS_0120_pw_gray_AA,,0.479665646,0.049674995,0.014780317,0.629130991,2682879,555,ALL
LS_0120_pw_gray_AA,,0.475928927,0.049674995,0.014539496,0.631136938,2682879,560,ALL
LS_0120_pw_gray_AA,,0.472529864,0.049674995,0.01428024,0.633653304,2682879,565,ALL
LS_0120_pw_gray_AA,,0.469010745,0.049674995,0.014046479,0.635746905,2682879,570,ALL
LS_0120_pw_gray_AA,,0.465394081,0.049674995,0.013816639,0.637772362,2682879,575,ALL
LS_0120_pw_gray_AA,,0.462017528,0.049674995,0.013561306,0.640395216,2682879,580,ALL
LS_0120_pw_gray_AA,,0.45813074,0.049674995,0.013304796,0.642843606,2682879,585,ALL
LS_0120_pw_gray_AA,,0.454206435,0.049674995,0.013058091,0.645162322,2682879,590,ALL
LS_0120_pw_gray_AA,,0.450229606,0.049674995,0.01282629,0.647246643,2682879,595,ALL
LS_0120_pw_gray_AA,,0.44582508,0.049674995,0.012594882,0.649156542,2682879,600,ALL
LS_0120_pw_gray_AA,,0.441765712,0.049674995,0.012371318,0.651149673,2682879,605,ALL
LS_0120_pw_gray_AA,,0.437653821,0.049674995,0.012147755,0.653165209,2682879,610,ALL
LS_0120_pw_gray_AA,,0.433691998,0.049674995,0.011933996,0.65512434,2682879,615,ALL
LS_0120_pw_gray_AA,,0.42980521,0.049674995,0.011707294,0.657419947,2682879,620,ALL
LS_0120_pw_gray_AA,,0.425595774,0.049674995,0.011486084,0.659496541,2682879,625,ALL
LS_0120_pw_gray_AA,,0.420921124,0.049674995,0.011275463,0.661170369,2682879,630,ALL
LS_0120_pw_gray_AA,,0.416366529,0.049674995,0.011042094,0.663414751,2682879,635,ALL
LS_0120_pw_gray_AA,,0.411931989,0.049674995,0.01083618,0.665224714,2682879,640,ALL
LS_0120_pw_gray_AA,,0.407137283,0.049674995,0.010622029,0.667060067,2682879,645,ALL
LS_0120_pw_gray_AA,,0.402019929,0.049674995,0.010432588,0.668246505,2682879,650,ALL
LS_0120_pw_gray_AA,,0.397172699,0.049674995,0.010223929,0.670033798,2682879,655,ALL
LS_0120_pw_gray_AA,,0.39210787,0.049674995,0.010033703,0.671347268,2682879,660,ALL
LS_0120_pw_gray_AA,,0.38726064,0.049674995,0.009840732,0.672885621,2682879,665,ALL
LS_0120_pw_gray_AA,,0.382180803,0.049674995,0.009635603,0.674613581,2682879,670,ALL
LS_0120_pw_gray_AA,,0.376680773,0.049674995,0.009443808,0.675843778,2682879,675,ALL
LS_0120_pw_gray_AA,,0.371578426,0.049674995,0.009255544,0.677265827,2682879,680,ALL
LS_0120_pw_gray_AA,,0.366205955,0.049674995,0.00906375,0.678657841,2682879,685,ALL
LS_0120_pw_gray_AA,,0.36084849,0.049674995,0.008869994,0.680154442,2682879,690,ALL
LS_0120_pw_gray_AA,,0.355468516,0.049674995,0.008680554,0.681581446,2682879,695,ALL
LS_0120_pw_gray_AA,,0.349690858,0.049674995,0.008490328,0.682832486,2682879,700,ALL
LS_0120_pw_gray_AA,,0.344100786,0.049674995,0.008317753,0.683789103,2682879,705,ALL
LS_0120_pw_gray_AA,,0.338750825,0.049674995,0.00814753,0.684870826,2682879,710,ALL
LS_0120_pw_gray_AA,,0.333220782,0.049674995,0.00796711,0.686149995,2682879,715,ALL
LS_0120_pw_gray_AA,,0.32765322,0.049674995,0.00779728,0.687160684,2682879,720,ALL
LS_0120_pw_gray_AA,,0.321680473,0.049674995,0.007621175,0.688115951,2682879,725,ALL
LS_0120_pw_gray_AA,,0.31597785,0.049674995,0.007463895,0.688752228,2682879,730,ALL
LS_0120_pw_gray_AA,,0.309795006,0.049674995,0.007286613,0.689668421,2682879,735,ALL
LS_0120_pw_gray_AA,,0.303814755,0.049674995,0.007120705,0.690425441,2682879,740,ALL
LS_0120_pw_gray_AA,,0.298089621,0.049674995,0.006963426,0.691132722,2682879,745,ALL
LS_0120_pw_gray_AA,,0.292154391,0.049674995,0.006792419,0.692146336,2682879,750,ALL
LS_0120_pw_gray_AA,,0.286211657,0.049674995,0.00662808,0.692985484,2682879,755,ALL
LS_0120_pw_gray_AA,,0.280418993,0.049674995,0.006464526,0.69395031,2682879,760,ALL
LS_0120_pw_gray_AA,,0.274281169,0.049674995,0.006303717,0.694599628,2682879,765,ALL
LS_0120_pw_gray_AA,,0.268728615,0.049674995,0.006135063,0.696012127,2682879,770,ALL
LS_0120_pw_gray_AA,,0.263176061,0.049674995,0.005970332,0.697351678,2682879,775,ALL
LS_0120_pw_gray_AA,,0.257128279,0.049674995,0.005804424,0.698391995,2682879,780,ALL
LS_0120_pw_gray_AA,,0.251110511,0.049674995,0.005650283,0.699072527,2682879,785,ALL
LS_0120_pw_gray_AA,,0.24532535,0.049674995,0.005485159,0.700407027,2682879,790,ALL
LS_0120_pw_gray_AA,,0.239540188,0.049674995,0.005330625,0.701395144,2682879,795,ALL
LS_0120_pw_gray_AA,,0.233049703,0.049674995,0.005175307,0.701834862,2682879,800,ALL
LS_0120_pw_gray_AA,,0.227317066,0.049674995,0.005014106,0.703242879,2682879,805,ALL
LS_0120_pw_gray_AA,,0.221569422,0.049674995,0.004857219,0.704530814,2682879,810,ALL
LS_0120_pw_gray_AA,,0.215881806,0.049674995,0.00469641,0.706123451,2682879,815,ALL
LS_0120_pw_gray_AA,,0.210036617,0.049674995,0.004534032,0.707726537,2682879,820,ALL
LS_0120_pw_gray_AA,,0.204461552,0.049674995,0.004366948,0.709923664,2682879,825,ALL
LS_0120_pw_gray_AA,,0.198833964,0.049674995,0.004204962,0.711955938,2682879,830,ALL
LS_0120_pw_gray_AA,,0.192426016,0.049674995,0.004038662,0.713510656,2682879,835,ALL
LS_0120_pw_gray_AA,,0.186318206,0.049674995,0.003879814,0.715116781,2682879,840,ALL
LS_0120_pw_gray_AA,,0.18019539,0.049674995,0.003720181,0.716865672,2682879,845,ALL
LS_0120_pw_gray_AA,,0.174575305,0.049674995,0.003549567,0.719952964,2682879,850,ALL
LS_0120_pw_gray_AA,,0.168647578,0.049674995,0.00336797,0.723561794,2682879,855,ALL
LS_0120_pw_gray_AA,,0.162622306,0.049674995,0.0032052,0.726185291,2682879,860,ALL
LS_0120_pw_gray_AA,,0.156514497,0.049674995,0.003018112,0.730510611,2682879,865,ALL
LS_0120_pw_gray_AA,,0.150429197,0.049674995,0.002807099,0.73692336,2682879,870,ALL
LS_0120_pw_gray_AA,,0.144051264,0.049674995,0.002593733,0.743791407,2682879,875,ALL
LS_0120_pw_gray_AA,,0.137508254,0.049674995,0.002380759,0.751188719,2682879,880,ALL
LS_0120_pw_gray_AA,,0.131197851,0.049674995,0.002180336,0.758765839,2682879,885,ALL
LS_0120_pw_gray_AA,,0.124864938,0.049674995,0.001961087,0.768957072,2682879,890,ALL
LS_0120_pw_gray_AA,,0.11845699,0.049674995,0.001733993,0.781225257,2682879,895,ALL
LS_0120_pw_gray_AA,,0.112341677,0.049674995,0.001487288,0.797910893,2682879,900,ALL
LS_0120_pw_gray_AA,,0.105588571,0.049674995,0.001248428,0.81553173,2682879,905,ALL
LS_0120_pw_gray_AA,,0.098550333,0.049674995,0.001051927,0.830424886,2682879,910,ALL
LS_0120_pw_gray_AA,,0.091377033,0.049674995,0.000858171,0.847695949,2682879,915,ALL
LS_0120_pw_gray_AA,,0.084789003,0.049674995,0.000687557,0.865701371,2682879,920,ALL
LS_0120_pw_gray_AA,,0.077840807,0.049674995,0.000539299,0.882968763,2682879,925,ALL
LS_0120_pw_gray_AA,,0.071312804,0.049674995,0.000412613,0.900341038,2682879,930,ALL
LS_0120_pw_gray_AA,,0.065242512,0.049674995,0.000292594,0.920982947,2682879,935,ALL
LS_0120_pw_gray_AA,,0.058932109,0.049674995,0.000201992,0.938463377,2682879,940,ALL
LS_0120_pw_gray_AA,,0.053229486,0.049674995,0.000133354,0.954264192,2682879,945,ALL
LS_0120_pw_gray_AA,,0.047669428,0.049674995,8.24E-05,0.968002438,2682879,950,ALL
LS_0120_pw_gray_AA,,0.041576625,0.049674995,5.18E-05,0.976731888,2682879,955,ALL
LS_0120_pw_gray_AA,,0.034253256,0.049674995,3.29E-05,0.981931598,2682879,960,ALL
LS_0120_pw_gray_AA,,0.026367129,0.049674995,1.96E-05,0.985970819,2682879,965,ALL
LS_0120_pw_gray_AA,,0.017227925,0.049674995,9.41E-06,0.989655172,2682879,970,ALL
LS_0120_pw_gray_AA,,0.009041659,0.049674995,5.10E-06,0.989326765,2682879,975,ALL
LS_0120_pw_gray_AA,,0.003841767,0.049674995,3.92E-07,0.998050682,2682879,980,ALL
LS_0120_pw_gray_AA,,0.000442704,0.049674995,3.92E-07,0.983333333,2682879,985,ALL
LS_0120_pw_gray_AA,,4.50E-05,0.049674995,3.92E-07,0.857142857,2682879,990,ALL
LS_0120_pw_gray_AA,,7.50E-06,0.049674995,0,1,2682879,995,ALL
LS_0120_pw_gray_XO,0,1,0.58878978,1,0.58878978,7613731,,ALL
LS_0120_pw_gray_XO,5,0.806020763,0.58878978,0.029066284,0.975433428,7613731,,ALL
LS_0120_pw_gray_XO,10,0.805828476,0.58878978,0.021848422,0.981416209,7613731,,ALL
LS_0120_pw_gray_XO,15,0.805658496,0.58878978,0.018583168,0.984146249,7613731,,ALL
LS_0120_pw_gray_XO,20,0.805509485,0.58878978,0.016543143,0.98585946,7613731,,ALL
LS_0120_pw_gray_XO,25,0.805339282,0.58878978,0.015006497,0.987153385,7613731,,ALL
LS_0120_pw_gray_XO,30,0.805167295,0.58878978,0.013892101,0.988093517,7613731,,ALL
LS_0120_pw_gray_XO,35,0.804997538,0.58878978,0.013119785,0.988745651,7613731,,ALL
LS_0120_pw_gray_XO,40,0.804842281,0.58878978,0.012508129,0.989262657,7613731,,ALL
LS_0120_pw_gray_XO,45,0.80470197,0.58878978,0.012027428,0.989669261,7613731,,ALL
LS_0120_pw_gray_XO,50,0.804566343,0.58878978,0.011658837,0.989981012,7613731,,ALL
LS_0120_pw_gray_XO,55,0.804436962,0.58878978,0.011349655,0.99024256,7613731,,ALL
LS_0120_pw_gray_XO,60,0.804314496,0.58878978,0.01107976,0.990470945,7613731,,ALL
LS_0120_pw_gray_XO,65,0.804193592,0.58878978,0.010846277,0.990668487,7613731,,ALL
LS_0120_pw_gray_XO,70,0.804082503,0.58878978,0.010624931,0.990855928,7613731,,ALL
LS_0120_pw_gray_XO,75,0.803966506,0.58878978,0.010443829,0.991009102,7613731,,ALL
LS_0120_pw_gray_XO,80,0.803847833,0.58878978,0.010271032,0.99115525,7613731,,ALL
LS_0120_pw_gray_XO,85,0.803732952,0.58878978,0.01011708,0.991285434,7613731,,ALL
LS_0120_pw_gray_XO,90,0.80363257,0.58878978,0.009975585,0.991405202,7613731,,ALL
LS_0120_pw_gray_XO,95,0.803522373,0.58878978,0.009845588,0.991515101,7613731,,ALL
LS_0120_pw_gray_XO,100,0.803414407,0.58878978,0.009717507,0.99162344,7613731,,ALL
LS_0120_pw_gray_XO,105,0.803309787,0.58878978,0.009605078,0.991718484,7613731,,ALL
LS_0120_pw_gray_XO,110,0.803217882,0.58878978,0.009510215,0.991798673,7613731,,ALL
LS_0120_pw_gray_XO,115,0.803113708,0.58878978,0.009410881,0.991882596,7613731,,ALL
LS_0120_pw_gray_XO,120,0.803011541,0.58878978,0.009307714,0.991969856,7613731,,ALL
LS_0120_pw_gray_XO,125,0.802897999,0.58878978,0.009217323,0.992046104,7613731,,ALL
LS_0120_pw_gray_XO,130,0.802790925,0.58878978,0.009135556,0.992115064,7613731,,ALL
LS_0120_pw_gray_XO,135,0.802677382,0.58878978,0.009054747,0.992183168,7613731,,ALL
LS_0120_pw_gray_XO,140,0.8025683,0.58878978,0.008968828,0.992255722,7613731,,ALL
LS_0120_pw_gray_XO,145,0.802450519,0.58878978,0.008896962,0.99231618,7613731,,ALL
LS_0120_pw_gray_XO,150,0.802332069,0.58878978,0.008830526,0.992372002,7613731,,ALL
LS_0120_pw_gray_XO,155,0.802218526,0.58878978,0.008766646,0.992425702,7613731,,ALL
LS_0120_pw_gray_XO,160,0.802093606,0.58878978,0.008704043,0.992478221,7613731,,ALL
LS_0120_pw_gray_XO,165,0.801970694,0.58878978,0.008645911,0.992526944,7613731,,ALL
LS_0120_pw_gray_XO,170,0.801848452,0.58878978,0.008591932,0.99257213,7613731,,ALL
LS_0120_pw_gray_XO,175,0.801724424,0.58878978,0.008531246,0.992623075,7613731,,ALL
LS_0120_pw_gray_XO,180,0.801593036,0.58878978,0.008474392,0.992670684,7613731,,ALL
LS_0120_pw_gray_XO,185,0.80146544,0.58878978,0.00842744,0.992709844,7613731,,ALL
LS_0120_pw_gray_XO,190,0.80133472,0.58878978,0.008386237,0.992744053,7613731,,ALL
LS_0120_pw_gray_XO,195,0.801202662,0.58878978,0.008339604,0.992782929,7613731,,ALL
LS_0120_pw_gray_XO,200,0.801069043,0.58878978,0.008295846,0.992819336,7613731,,ALL
LS_0120_pw_gray_XO,205,0.800936985,0.58878978,0.008255282,0.992853027,7613731,,ALL
LS_0120_pw_gray_XO,210,0.800798013,0.58878978,0.008208649,0.992891887,7613731,,ALL
LS_0120_pw_gray_XO,215,0.800660601,0.58878978,0.008169043,0.992924735,7613731,,ALL
LS_0120_pw_gray_XO,220,0.800522967,0.58878978,0.008130715,0.992956496,7613731,,ALL
LS_0120_pw_gray_XO,225,0.800387563,0.58878978,0.008095581,0.99298554,7613731,,ALL
LS_0120_pw_gray_XO,230,0.800249928,0.58878978,0.008062682,0.993012653,7613731,,ALL
LS_0120_pw_gray_XO,235,0.800102032,0.58878978,0.008035852,0.993034464,7613731,,ALL
LS_0120_pw_gray_XO,240,0.799955921,0.58878978,0.008008384,0.99305685,7613731,,ALL
LS_0120_pw_gray_XO,245,0.799804233,0.58878978,0.007981554,0.993078647,7613731,,ALL
LS_0120_pw_gray_XO,250,0.799652768,0.58878978,0.007952169,0.993102655,7613731,,ALL
LS_0120_pw_gray_XO,255,0.799505096,0.58878978,0.007917673,0.99313111,7613731,,ALL
LS_0120_pw_gray_XO,260,0.79934047,0.58878978,0.007890843,0.993152826,7613731,,ALL
LS_0120_pw_gray_XO,265,0.799175844,0.58878978,0.007863375,0.993175103,7613731,,ALL
LS_0120_pw_gray_XO,270,0.799019248,0.58878978,0.00783399,0.99319911,7613731,,ALL
LS_0120_pw_gray_XO,275,0.798857299,0.58878978,0.00781227,0.993216472,7613731,,ALL
LS_0120_pw_gray_XO,280,0.798690665,0.58878978,0.007788635,0.993235455,7613731,,ALL
LS_0120_pw_gray_XO,285,0.798530054,0.58878978,0.007761805,0.993257253,7613731,,ALL
LS_0120_pw_gray_XO,290,0.798372344,0.58878978,0.007738169,0.993276329,7613731,,ALL
LS_0120_pw_gray_XO,295,0.798216863,0.58878978,0.00771613,0.993294053,7613731,,ALL
LS_0120_pw_gray_XO,300,0.798058929,0.58878978,0.007693133,0.993312591,7613731,,ALL
LS_0120_pw_gray_XO,305,0.797909026,0.58878978,0.007672372,0.993329273,7613731,,ALL
LS_0120_pw_gray_XO,310,0.7977589,0.58878978,0.007648097,0.993348995,7613731,,ALL
LS_0120_pw_gray_XO,315,0.797600073,0.58878978,0.00762542,0.993367274,7613731,,ALL
LS_0120_pw_gray_XO,320,0.797438793,0.58878978,0.007607853,0.993381124,7613731,,ALL
LS_0120_pw_gray_XO,325,0.797281529,0.58878978,0.007591244,0.993394184,7613731,,ALL
LS_0120_pw_gray_XO,330,0.797126718,0.58878978,0.007570483,0.99341086,7613731,,ALL
LS_0120_pw_gray_XO,335,0.796966107,0.58878978,0.007554512,0.993423352,7613731,,ALL
LS_0120_pw_gray_XO,340,0.796800142,0.58878978,0.00753982,0.993434701,7613731,,ALL
LS_0120_pw_gray_XO,345,0.796646224,0.58878978,0.007516823,0.993453338,7613731,,ALL
LS_0120_pw_gray_XO,350,0.796488959,0.58878978,0.007499895,0.993466704,7613731,,ALL
LS_0120_pw_gray_XO,355,0.796326787,0.58878978,0.007484563,0.993478653,7613731,,ALL
LS_0120_pw_gray_XO,360,0.796174876,0.58878978,0.007466677,0.993492903,7613731,,ALL
LS_0120_pw_gray_XO,365,0.796016273,0.58878978,0.007450387,0.993505722,7613731,,ALL
LS_0120_pw_gray_XO,370,0.795868377,0.58878978,0.007426113,0.993525549,7613731,,ALL
LS_0120_pw_gray_XO,375,0.795712004,0.58878978,0.007406948,0.993540888,7613731,,ALL
LS_0120_pw_gray_XO,380,0.795550501,0.58878978,0.007390339,0.993553979,7613731,,ALL
LS_0120_pw_gray_XO,385,0.795383645,0.58878978,0.007373411,0.993567308,7613731,,ALL
LS_0120_pw_gray_XO,390,0.795227272,0.58878978,0.007358399,0.993579067,7613731,,ALL
LS_0120_pw_gray_XO,395,0.795074469,0.58878978,0.007343387,0.993590859,7613731,,ALL
LS_0120_pw_gray_XO,400,0.79491185,0.58878978,0.007321348,0.993608672,7613731,,ALL
LS_0120_pw_gray_XO,405,0.794753693,0.58878978,0.00730442,0.993622095,7613731,,ALL
LS_0120_pw_gray_XO,410,0.794594198,0.58878978,0.007290686,0.993632741,7613731,,ALL
LS_0120_pw_gray_XO,415,0.794448979,0.58878978,0.007271522,0.993648218,7613731,,ALL
LS_0120_pw_gray_XO,420,0.794303091,0.58878978,0.007252677,0.993663419,7613731,,ALL
LS_0120_pw_gray_XO,425,0.794159656,0.58878978,0.007235749,0.993676981,7613731,,ALL
LS_0120_pw_gray_XO,430,0.794007299,0.58878978,0.00721882,0.993690477,7613731,,ALL
LS_0120_pw_gray_XO,435,0.793866542,0.58878978,0.007201253,0.993704626,7613731,,ALL
LS_0120_pw_gray_XO,440,0.793721769,0.58878978,0.007186561,0.993716251,7613731,,ALL
LS_0120_pw_gray_XO,445,0.793572312,0.58878978,0.007169313,0.993730064,7613731,,ALL
LS_0120_pw_gray_XO,450,0.793423524,0.58878978,0.007145358,0.993749719,7613731,,ALL
LS_0120_pw_gray_XO,455,0.79326782,0.58878978,0.007122999,0.993767939,7613731,,ALL
LS_0120_pw_gray_XO,460,0.793114125,0.58878978,0.007105752,0.993781738,7613731,,ALL
LS_0120_pw_gray_XO,465,0.792968683,0.58878978,0.007084991,0.993798664,7613731,,ALL
LS_0120_pw_gray_XO,470,0.792827256,0.58878978,0.007063271,0.993816461,7613731,,ALL
LS_0120_pw_gray_XO,475,0.792678691,0.58878978,0.007042191,0.993833654,7613731,,ALL
LS_0120_pw_gray_XO,480,0.792516965,0.58878978,0.007019194,0.99385242,7613731,,ALL
LS_0120_pw_gray_XO,485,0.792364162,0.58878978,0.006998113,0.993869595,7613731,,ALL
LS_0120_pw_gray_XO,490,0.792206451,0.58878978,0.006969047,0.993893693,7613731,,ALL
LS_0120_pw_gray_XO,495,0.792047402,0.58878978,0.006942537,0.993915566,7613731,,ALL
LS_0120_pw_gray_XO,500,0.791898614,0.58878978,0.00690868,0.993943928,7613731,,ALL
LS_0120_pw_gray_XO,505,0.791759864,0.58878978,0.006885044,0.993963471,7613731,,ALL
LS_0120_pw_gray_XO,510,0.79160996,0.58878978,0.00686045,0.993983772,7613731,,ALL
LS_0120_pw_gray_XO,515,0.791467418,0.58878978,0.006838092,0.994002187,7613731,,ALL
LS_0120_pw_gray_XO,520,0.791318184,0.58878978,0.00681254,0.994023346,7613731,,ALL
LS_0120_pw_gray_XO,525,0.791162481,0.58878978,0.006778683,0.994051708,7613731,,ALL
LS_0120_pw_gray_XO,530,0.791018823,0.58878978,0.006752173,0.994073763,7613731,,ALL
LS_0120_pw_gray_XO,535,0.790865574,0.58878978,0.006727259,0.994094363,7613731,,ALL
